src,dst,proto,ttl,inbound,srcport,dstport,length,time_delta,time_relative,flags,outbound_pkt_count,inbound_pkt_count,pkt_count_diff,outbound_bytes,inbound_bytes,bytes_diff,outbound_bytes_mean,inbound_bytes_mean,transaction_duration,inbound_avg_interpacket_time,outbound_avg_interpacket_time,connections_from_ip_1_seconds,connections_from_ip_port_1_seconds,connections_from_ip_3_seconds,connections_from_ip_port_3_seconds,connections_acked_percentage,connections_outbound_pkts_to_ip,connections_inbound_pkts_to_ip
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.001589787,1.916867173,0x00000010,184,169,15,167672,72,167600,911.2608695652174,0.4260355029585799,2.6766250133514404,0.4260355029585799,911.2608695652176,742,353,742,353,0.20481927710843373,830,654
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000015347,1.916882520,0x00000010,184,170,14,167672,72,167600,911.2608695652174,0.4235294117647059,2.6800405979156494,0.4235294117647059,911.2608695652176,743,354,743,354,0.20481927710843373,830,656
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000004114,1.916886634,0x00000010,184,171,13,167672,72,167600,911.2608695652174,0.42105263157894735,2.684715986251831,0.42105263157894735,911.2608695652176,744,355,744,355,0.20481927710843373,830,658
10.128.0.4,203.221.42.137,6,64,0,22,60965,60,0.000853167,1.917739801,0x00000018,185,171,14,167732,72,167660,906.6594594594594,0.42105263157894735,2.6882336139678955,0.42105263157894735,906.6594594594596,745,356,745,356,0.20552884615384615,832,658
10.128.0.4,203.221.42.137,6,64,0,22,60965,260,0.002221059,1.919960860,0x00000018,186,171,15,167992,72,167920,903.1827956989247,0.42105263157894735,2.6918587684631348,0.42105263157894735,903.1827956989249,746,357,746,357,0.20623501199040767,834,658
10.128.0.4,203.221.42.137,6,64,0,22,60965,60,0.001442065,1.921402925,0x00000018,187,171,16,168052,72,167980,898.6737967914438,0.42105263157894735,2.6953048706054688,0.42105263157894735,898.673796791444,747,358,747,358,0.2069377990430622,836,658
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000157539,1.921560464,0x00000010,187,172,15,168052,72,167980,898.6737967914438,0.4186046511627907,2.6998937129974365,0.4186046511627907,898.673796791444,748,359,748,359,0.2069377990430622,836,660
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000012158,1.921572622,0x00000010,187,173,14,168052,72,167980,898.6737967914438,0.4161849710982659,2.7033865451812744,0.4161849710982659,898.673796791444,749,360,749,360,0.2069377990430622,836,662
10.128.0.4,203.221.42.137,6,64,0,22,60965,52,0.000168927,1.921741549,0x00000018,188,173,15,168104,72,168032,894.1702127659574,0.4161849710982659,2.706861972808838,0.4161849710982659,894.1702127659576,750,361,750,361,0.20763723150357996,838,662
203.221.42.137,10.128.0.4,6,49,1,23257,80,50,1.868669095,1.868688392,0x00000002,1,2,-1,0,100,-100,0.0,50.0,2.6357741355895996,50.0,0.0,751,3,751,3,0.20763723150357996,838,664
10.128.0.4,203.221.42.137,6,64,0,80,23257,0,0.000013194,1.868701586,0x00000012,2,2,0,0,100,-100,0.0,50.0,2.640472888946533,50.0,0.0,752,4,752,4,0.20714285714285716,840,664
10.128.0.4,203.221.42.137,6,64,0,22,60965,260,0.002118546,1.923860095,0x00000018,189,173,16,168364,72,168292,890.8148148148148,0.4161849710982659,2.718655824661255,0.4161849710982659,890.814814814815,753,362,753,362,0.20783847980997625,842,664
10.128.0.4,203.221.42.137,6,64,0,22,60965,60,0.001208640,1.925068735,0x00000018,190,173,17,168424,72,168352,886.4421052631579,0.4161849710982659,2.7221245765686035,0.4161849710982659,886.442105263158,754,363,754,363,0.20853080568720378,844,664
10.128.0.4,203.221.42.137,6,64,0,22,60965,260,0.002158610,1.927227345,0x00000018,191,173,18,168684,72,168612,883.1623036649214,0.4161849710982659,2.7255964279174805,0.4161849710982659,883.1623036649216,755,364,755,364,0.20921985815602837,846,664
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000007650,1.927234995,0x00000010,191,174,17,168684,72,168612,883.1623036649214,0.41379310344827586,2.7302465438842773,0.41379310344827586,883.1623036649216,756,365,756,365,0.20921985815602837,846,666
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000006104,1.927241099,0x00000010,191,175,16,168684,72,168612,883.1623036649214,0.4114285714285714,2.73371958732605,0.4114285714285714,883.1623036649216,757,366,757,366,0.20921985815602837,846,668
10.128.0.4,203.221.42.137,6,64,0,22,60965,60,0.001184087,1.928425186,0x00000018,192,175,17,168744,72,168672,878.875,0.4114285714285714,2.737077474594116,0.4114285714285714,878.8750000000001,758,367,758,367,0.2099056603773585,848,668
10.128.0.4,203.221.42.137,6,64,0,22,60965,52,0.000356835,1.928782021,0x00000018,193,175,18,168796,72,168724,874.5906735751296,0.4114285714285714,2.7406206130981445,0.4114285714285714,874.5906735751297,759,368,759,368,0.21058823529411766,850,668
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.002882907,1.931664928,0x00000010,193,176,17,168796,72,168724,874.5906735751296,0.4090909090909091,2.745201349258423,0.4090909090909091,874.5906735751297,760,369,760,369,0.21058823529411766,850,670
10.128.0.4,203.221.42.137,6,64,0,22,60965,252,0.000015906,1.931680834,0x00000018,194,176,18,169048,72,168976,871.3814432989691,0.4090909090909091,2.74873423576355,0.4090909090909091,871.3814432989692,761,370,761,370,0.2112676056338028,852,670
203.221.42.137,10.128.0.4,6,49,1,23269,80,50,0.000000000,0.000000000,0x00000002,0,1,-1,0,50,-50,0,50.0,0.0009641647338867188,50.0,0,762,1,762,1,0.2112676056338028,852,672
10.128.0.4,203.221.42.137,6,64,0,80,23269,0,0.000023653,0.000023653,0x00000012,1,1,0,0,50,-50,0.0,50.0,0.0042192935943603516,50.0,0.0,763,2,763,2,0.2107728337236534,854,672
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.004936575,1.936617409,0x00000010,194,177,17,169048,72,168976,871.3814432989691,0.4067796610169492,2.7604174613952637,0.4067796610169492,871.3814432989692,764,371,764,371,0.2107728337236534,854,674
10.128.0.4,203.221.42.137,6,64,0,22,60965,320,0.000012154,1.936629563,0x00000018,195,177,18,169368,72,169296,868.5538461538462,0.4067796610169492,2.7639074325561523,0.4067796610169492,868.5538461538463,765,372,765,372,0.21144859813084113,856,674
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000005715,1.936635278,0x00000010,195,178,17,169368,72,169296,868.5538461538462,0.4044943820224719,2.767298460006714,0.4044943820224719,868.5538461538463,766,373,766,373,0.21144859813084113,856,676
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000003823,1.936639101,0x00000010,195,179,16,169368,72,169296,868.5538461538462,0.4022346368715084,2.7707254886627197,0.4022346368715084,868.5538461538463,767,374,767,374,0.21144859813084113,856,678
10.128.0.4,203.221.42.137,6,64,0,22,60965,60,0.000170134,1.936809235,0x00000018,196,179,17,169428,72,169356,864.4285714285714,0.4022346368715084,2.7752749919891357,0.4022346368715084,864.4285714285716,768,375,768,375,0.21212121212121213,858,678
10.128.0.4,203.221.42.137,6,64,0,22,60965,260,0.002231486,1.939040721,0x00000018,197,179,18,169688,72,169616,861.3604060913706,0.4022346368715084,2.778794765472412,0.4022346368715084,861.3604060913707,769,376,769,376,0.2127906976744186,860,678
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.002139310,1.941180031,0x00000010,197,180,17,169688,72,169616,861.3604060913706,0.4,2.78232741355896,0.4,861.3604060913707,770,377,770,377,0.2127906976744186,860,680
10.128.0.4,203.221.42.137,6,64,0,22,60965,112,0.000014317,1.941194348,0x00000018,198,180,18,169800,72,169728,857.5757575757576,0.4,2.785738468170166,0.4,857.5757575757577,771,378,771,378,0.21345707656612528,862,680
10.128.0.4,203.221.42.137,6,64,0,22,60965,260,0.001661989,1.942856337,0x00000018,199,180,19,170060,72,169988,854.572864321608,0.4,2.790332317352295,0.4,854.5728643216082,772,379,772,379,0.21412037037037038,864,680
203.221.42.137,10.128.0.4,6,49,1,23160,80,52,0.628591249,1.457662300,0x00000002,2,3,-1,0,154,-154,0.0,51.333333333333336,2.261690616607666,51.333333333333336,0.0,773,5,773,5,0.21412037037037038,864,682
10.128.0.4,203.221.42.137,6,64,0,80,23160,0,0.000016166,1.457678466,0x00000012,3,3,0,0,154,-154,0.0,51.333333333333336,2.265146255493164,51.333333333333336,0.0,774,6,774,6,0.21362586605080833,866,682
10.128.0.4,203.221.42.137,6,64,0,80,23165,0,1.005432988,1.005462340,0x00000012,2,1,1,0,52,-52,0.0,52.0,1.7126038074493408,52.0,0.0,775,3,775,3,0.21313364055299538,868,682
203.221.42.137,10.128.0.4,6,49,1,23258,80,50,1.591038342,1.591066421,0x00000002,1,2,-1,0,102,-102,0.0,51.0,2.4704809188842773,51.0,0.0,776,3,776,3,0.21313364055299538,868,684
10.128.0.4,203.221.42.137,6,64,0,80,23258,0,0.000022701,1.591089122,0x00000012,2,2,0,0,102,-102,0.0,51.0,2.4739363193511963,51.0,0.0,777,4,777,4,0.21264367816091953,870,684
203.221.42.137,10.128.0.4,6,49,1,23343,80,52,0.000000000,0.000000000,0x00000002,0,1,-1,0,52,-52,0,52.0,0.0008862018585205078,52.0,0,778,1,778,1,0.21264367816091953,870,686
10.128.0.4,203.221.42.137,6,64,0,80,23343,0,0.000038528,0.000038528,0x00000012,1,1,0,0,52,-52,0.0,52.0,0.004239082336425781,52.0,0.0,779,2,779,2,0.2121559633027523,872,686
10.128.0.4,203.221.42.137,6,64,0,80,23330,0,1.023197050,1.977425992,0x00000012,3,2,1,0,100,-100,0.0,50.0,2.811779499053955,50.0,0.0,780,5,780,5,0.2116704805491991,874,686
203.221.42.137,10.128.0.4,6,49,1,23243,80,50,0.000000000,0.000000000,0x00000002,0,1,-1,0,50,-50,0,50.0,0.0008928775787353516,50.0,0,781,1,781,1,0.2116704805491991,874,688
10.128.0.4,203.221.42.137,6,64,0,80,23243,0,0.000030001,0.000030001,0x00000012,1,1,0,0,50,-50,0.0,50.0,0.0041637420654296875,50.0,0.0,782,2,782,2,0.21118721461187215,876,688
203.221.42.137,10.128.0.4,6,49,1,23185,80,50,1.337020692,1.658990506,0x00000002,2,2,0,0,102,-102,0.0,51.0,2.515110492706299,51.0,0.0,783,4,783,4,0.21118721461187215,876,690
10.128.0.4,203.221.42.137,6,64,0,80,23185,0,0.000028812,1.659019318,0x00000012,3,2,1,0,102,-102,0.0,51.0,2.5196714401245117,51.0,0.0,784,5,784,5,0.21070615034168566,878,690
10.128.0.4,203.221.42.137,6,64,0,80,23338,0,1.007978041,1.008009019,0x00000012,2,1,1,0,50,-50,0.0,50.0,1.7171945571899414,50.0,0.0,785,3,785,3,0.21022727272727273,880,690
203.221.42.137,10.128.0.4,6,49,1,23344,80,50,0.000000000,0.000000000,0x00000002,0,1,-1,0,50,-50,0,50.0,0.0009000301361083984,50.0,0,786,1,786,1,0.21022727272727273,880,692
10.128.0.4,203.221.42.137,6,64,0,80,23344,0,0.000034416,0.000034416,0x00000012,1,1,0,0,50,-50,0.0,50.0,0.0041408538818359375,50.0,0.0,787,2,787,2,0.20975056689342403,882,692
203.221.42.137,10.128.0.4,6,49,1,23186,80,51,0.283045083,1.307385414,0x00000002,2,2,0,0,101,-101,0.0,50.5,2.0281128883361816,50.5,0.0,788,4,788,4,0.20975056689342403,882,694
10.128.0.4,203.221.42.137,6,64,0,80,23186,0,0.000030680,1.307416094,0x00000012,3,2,1,0,101,-101,0.0,50.5,2.032600164413452,50.5,0.0,789,5,789,5,0.20927601809954752,884,694
10.128.0.4,203.221.42.137,6,64,0,80,23212,0,1.012845759,1.012874272,0x00000012,2,1,1,0,51,-51,0.0,51.0,1.7138240337371826,51.0,0.0,790,3,790,3,0.208803611738149,886,694
203.221.42.137,10.128.0.4,6,49,1,23256,80,52,0.000000000,0.000000000,0x00000002,0,1,-1,0,52,-52,0,52.0,0.0009341239929199219,52.0,0,791,1,791,1,0.208803611738149,886,696
10.128.0.4,203.221.42.137,6,64,0,80,23256,0,0.000033365,0.000033365,0x00000012,1,1,0,0,52,-52,0.0,52.0,0.004179477691650391,52.0,0.0,792,2,792,2,0.20833333333333334,888,696
203.221.42.137,10.128.0.4,6,49,1,23285,80,51,1.907560986,1.907583110,0x00000002,1,2,-1,0,102,-102,0.0,51.0,2.7418925762176514,51.0,0.0,793,3,793,3,0.20833333333333334,888,698
10.128.0.4,203.221.42.137,6,64,0,80,23285,0,0.000029296,1.907612406,0x00000012,2,2,0,0,102,-102,0.0,51.0,2.7453219890594482,51.0,0.0,794,4,794,4,0.20786516853932585,890,698
203.221.42.137,10.128.0.4,6,49,1,23242,80,52,2.202958296,2.202972680,0x00000002,1,2,-1,0,103,-103,0.0,51.5,3.058284044265747,51.5,0.0,795,3,795,3,0.20786516853932585,890,700
10.128.0.4,203.221.42.137,6,64,0,80,23242,0,0.000029569,2.203002249,0x00000012,2,2,0,0,103,-103,0.0,51.5,3.0616490840911865,51.5,0.0,796,4,796,4,0.20739910313901344,892,700
203.221.42.137,10.128.0.4,6,49,1,23339,80,51,0.789747308,0.789775296,0x00000002,1,2,-1,0,102,-102,0.0,51.0,1.279113531112671,51.0,0.0,797,3,797,3,0.20739910313901344,892,702
10.128.0.4,203.221.42.137,6,64,0,80,23339,0,0.000028401,0.789803697,0x00000012,2,2,0,0,102,-102,0.0,51.0,1.2825605869293213,51.0,0.0,798,4,798,4,0.20693512304250558,894,702
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.149142671,2.091999008,0x00000010,199,181,18,170060,72,169988,854.572864321608,0.39779005524861877,2.891352653503418,0.39779005524861877,854.5728643216082,799,380,799,380,0.20693512304250558,894,704
10.128.0.4,203.221.42.137,6,64,0,22,60965,2816,0.000030395,2.092029403,0x00000018,200,181,19,172876,72,172804,864.38,0.39779005524861877,2.8962268829345703,0.39779005524861877,864.3800000000001,800,381,800,381,0.20758928571428573,896,704
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000008543,2.092037946,0x00000010,200,182,18,172876,72,172804,864.38,0.3956043956043956,2.8998100757598877,0.3956043956043956,864.3800000000001,801,382,801,382,0.20758928571428573,896,706
203.221.42.137,10.128.0.4,6,49,1,60965,22,36,0.000003363,2.092041309,0x00000018,200,183,17,172876,108,172768,864.38,0.5901639344262295,2.903306722640991,0.5901639344262295,864.3800000000001,802,383,802,383,0.20870535714285715,896,708
203.221.42.137,10.128.0.4,6,49,1,23227,80,50,0.000000000,0.000000000,0x00000002,0,1,-1,0,50,-50,0,50.0,0.0009169578552246094,50.0,0,803,1,803,1,0.20870535714285715,896,710
10.128.0.4,203.221.42.137,6,64,0,80,23227,0,0.000022621,0.000022621,0x00000012,1,1,0,0,50,-50,0.0,50.0,0.0057582855224609375,50.0,0.0,804,2,804,2,0.20824053452115812,898,710
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.006142430,2.098183739,0x00000010,200,184,16,172876,108,172768,864.38,0.5869565217391305,2.9153497219085693,0.5869565217391305,864.3800000000001,805,384,805,384,0.20824053452115812,898,712
10.128.0.4,203.221.42.137,6,64,0,22,60965,2816,0.000018425,2.098202164,0x00000018,201,184,17,175692,108,175584,874.0895522388059,0.5869565217391305,2.920285940170288,0.5869565217391305,874.0895522388062,806,385,806,385,0.2088888888888889,900,712
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000007140,2.098209304,0x00000010,201,185,16,175692,108,175584,874.0895522388059,0.5837837837837838,2.9238779544830322,0.5837837837837838,874.0895522388062,807,386,807,386,0.2088888888888889,900,714
10.128.0.4,203.221.42.137,6,64,0,22,60965,2816,0.000005443,2.098214747,0x00000018,202,185,17,178508,108,178400,883.7029702970297,0.5837837837837838,2.927333116531372,0.5837837837837838,883.7029702970299,808,387,808,387,0.20953436807095344,902,714
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.005090194,2.103304941,0x00000010,202,186,16,178508,108,178400,883.7029702970297,0.5806451612903226,2.932182550430298,0.5806451612903226,883.7029702970299,809,388,809,388,0.20953436807095344,902,716
10.128.0.4,203.221.42.137,6,64,0,22,60965,2816,0.000024283,2.103329224,0x00000018,203,186,17,181324,108,181216,893.2216748768473,0.5806451612903226,2.9357595443725586,0.5806451612903226,893.2216748768475,810,389,810,389,0.21017699115044247,904,716
203.221.42.137,10.128.0.4,6,49,1,60965,22,0,0.000007669,2.103336893,0x00000010,203,187,16,181324,108,181216,893.2216748768473,0.5775401069518716,2.9403326511383057,0.5775401069518717,893.2216748768475,811,390,811,390,0.21017699115044247,904,718
